CD_MUN	NM_MUN	SIGLA_UF	AREA_KM2	LONG_CENTROID	LAT_CENTROID
1712801	MAURILANDIA DO TOCANTINS	TO	736.303	-47.5899439	-6.023178211
1713205	MIRACEMA DO TOCANTINS	TO	2663.745	-48.55146789	-9.754160547
1713304	MIRANORTE	TO	1033.301	-48.68376226	-9.416342737
1713601	MONTE DO CARMO	TO	3601.205	-48.01721314	-10.74761966
1713700	MONTE SANTO DO TOCANTINS	TO	1072.92	-49.06728282	-9.999481798
1713809	PALMEIRAS DO TOCANTINS	TO	743.407	-47.64269133	-6.60023102
1713957	MURICILANDIA	TO	1194.368	-48.78650624	-7.003342907
1714203	NATIVIDADE	TO	3241.672	-47.64882613	-11.79831351
1714302	NAZARE	TO	395.997	-47.78145161	-6.330341733
1714880	NOVA OLINDA	TO	1567.834	-48.36074526	-7.637885488
1715002	NOVA ROSALANDIA	TO	514.791	-48.97333177	-10.55001231
1715101	NOVO ACORDO	TO	2678.262	-47.38300811	-10.15497633
1715150	NOVO ALEGRE	TO	200.412	-46.55962873	-12.91426217
1715259	NOVO JARDIM	TO	1213.893	-46.57036077	-11.77901452
1715507	OLIVEIRA DE FATIMA	TO	209.292	-48.87580535	-10.67448801
1715705	PALMEIRANTE	TO	2638.465	-48.15628253	-7.885946595
1715754	PALMEIROPOLIS	TO	1708.981	-48.34877369	-13.01979056
1716109	PARAISO DO TOCANTINS	TO	1292.267	-48.82726529	-10.21821749
1716208	PARANA	TO	11217.373	-47.81347428	-12.69649333
1716307	PAU D'ARCO	TO	1375.551	-48.98835522	-7.544930438
1716505	PEDRO AFONSO	TO	2019.556	-48.03421124	-9.226903886
1716604	PEIXE	TO	5303.612	-48.5552191	-11.99676188
1716653	PEQUIZEIRO	TO	1206.118	-48.91715829	-8.379808422
1716703	COLMEIA	TO	1161.03	-48.74864061	-8.837426592
1717008	PINDORAMA DO TOCANTINS	TO	1560.551	-47.55885221	-11.15971421
1717206	PIRAQUE	TO	1363.412	-48.23944884	-6.738636099
1717503	PIUM	TO	10003.549	-49.8718874	-10.20953442
1717800	PONTE ALTA DO BOM JESUS	TO	1718.791	-46.59327543	-12.05758497
1717909	PONTE ALTA DO TOCANTINS	TO	6542.838	-47.32455913	-10.74950693
1718006	PORTO ALEGRE DO TOCANTINS	TO	506.717	-47.04672643	-11.51083851
1718204	PORTO NACIONAL	TO	4434.68	-48.49649346	-10.54370054
1718303	PRAIA NORTE	TO	300.999	-47.78193227	-5.474839099
1718402	PRESIDENTE KENNEDY	TO	771.716	-48.46159127	-8.461880447
1718451	PUGMIL	TO	401.174	-48.88235879	-10.42251527
1718501	RECURSOLANDIA	TO	2215.669	-47.11310968	-8.697361042
1718550	RIACHINHO	TO	512.156	-48.13620853	-6.459935196
1718659	RIO DA CONCEICAO	TO	845.823	-46.73765722	-11.33699336
1718709	RIO DOS BOIS	TO	847.255	-48.45251004	-9.235896132
1718758	RIO SONO	TO	6346.279	-47.495995	-9.647383681
1718808	SAMPAIO	TO	222.435	-47.9188195	-5.329649309
1718840	SANDOLANDIA	TO	3535.135	-49.87614542	-12.40098353
1718865	SANTA FE DO ARAGUAIA	TO	1671.239	-48.97497773	-7.093112725
1718881	SANTA MARIA DO TOCANTINS	TO	1412.318	-47.8483007	-8.824680288
1718899	SANTA RITA DO TOCANTINS	TO	3281.219	-49.29503091	-10.96997018
1718907	SANTA ROSA DO TOCANTINS	TO	1804.687	-48.10836905	-11.39731255
1719004	SANTA TEREZA DO TOCANTINS	TO	539.511	-47.74153664	-10.29895579
1720002	SANTA TEREZINHA DO TOCANTINS	TO	274.104	-47.75110293	-6.472653829
1720101	SAO BENTO DO TOCANTINS	TO	1099.58	-47.93986189	-5.976005001
1720150	SAO FELIX DO TOCANTINS	TO	1913.11	-46.67791406	-10.06860129
1720200	SAO MIGUEL DO TOCANTINS	TO	406.957	-47.59777123	-5.543428309
1720259	SAO SALVADOR DO TOCANTINS	TO	1424.753	-48.36415265	-12.57757034
1720309	SAO SEBASTIAO DO TOCANTINS	TO	289.597	-48.33174272	-5.241004387
1720499	SAO VALERIO	TO	2520.465	-48.16966341	-11.8040443
1720655	SILVANOPOLIS	TO	1258.771	-48.00498928	-11.13075317
1720804	SITIO NOVO DO TOCANTINS	TO	307.095	-47.68409432	-5.635116375
1720853	SUCUPIRA	TO	1018.222	-48.83434313	-12.1132813
1720903	TAGUATINGA	TO	2341.919	-46.56568452	-12.38732173
1720937	TAIPAS DO TOCANTINS	TO	1105.303	-46.99372366	-12.13972505
1720978	TALISMA	TO	2155.503	-49.0484532	-12.68217115
1721000	PALMAS	TO	2227.329	-48.15209202	-10.22018287
1721109	TOCANTINIA	TO	2609.775	-48.14091537	-9.603364361
1721208	TOCANTINOPOLIS	TO	1083.6	-47.53807174	-6.256849812
1721257	TUPIRAMA	TO	706.883	-48.25959545	-8.938579127
1721307	TUPIRATINS	TO	889.126	-48.2106821	-8.356587102
1722081	WANDERLANDIA	TO	1365.431	-48.00198171	-6.910060105
1722107	XAMBIOA	TO	1190.489	-48.45103512	-6.545436604
2100055	ACAILANDIA	MA	5805.159	-47.33242907	-4.78582089
2100105	AFONSO CUNHA	MA	371.338	-43.29743023	-4.214790107
2100154	AGUA DOCE DO MARANHAO	MA	442.292	-42.16619487	-2.946424229
2100204	ALCANTARA	MA	1167.964	-44.53995904	-2.379265525
2100303	ALDEIAS ALTAS	MA	1942.121	-43.38346414	-4.502745645
2100402	ALTAMIRA DO MARANHAO	MA	524.374	-45.50281311	-4.167027464
2100436	ALTO ALEGRE DO MARANHAO	MA	392.75	-44.39583875	-4.21062827
2100477	ALTO ALEGRE DO PINDARE	MA	1875.901	-46.00168601	-3.870263758
2100501	ALTO PARNAIBA	MA	11127.384	-46.21330096	-9.50846707
2100550	AMAPA DO MARANHAO	MA	502.402	-45.94804437	-1.673074839
2100600	AMARANTE DO MARANHAO	MA	7439.615	-46.58200457	-5.278402484
2100709	ANAJATUBA	MA	940.489	-44.59922895	-3.255633531
2100808	ANAPURUS	MA	608.903	-43.10775036	-3.543886513
2100832	APICUM-ACU	MA	341.12	-45.08564361	-1.547323163
2100873	ARAGUANA	MA	805.194	-45.78733368	-3.079095825
2100907	ARAIOSES	MA	1789.73	-42.01698101	-2.972252207
2100956	ARAME	MA	2976.039	-45.94596786	-5.027710207
2101004	ARARI	MA	1100.275	-44.72737405	-3.533380652
2101103	AXIXA	MA	160.462	-44.09865044	-2.843894879
2101202	BACABAL	MA	1656.736	-44.7618806	-4.17110453
2101251	BACABEIRA	MA	542.962	-44.35796914	-2.936346391
2101301	BACURI	MA	850.491	-45.16254962	-1.683277805
2101350	BACURITUBA	MA	413.651	-44.6951676	-2.699600446
2101400	BALSAS	MA	13141.162	-46.34275816	-8.237647994
2101509	BARAO DE GRAJAU	MA	2209.414	-43.18805147	-6.592878943
2101608	BARRA DO CORDA	MA	5187.673	-45.18308477	-5.50412981
2101707	BARREIRINHAS	MA	3046.308	-42.9101109	-2.839761202
2101731	BELAGUA	MA	569.606	-43.46235262	-3.10130396
2101772	BELA VISTA DO MARANHAO	MA	147.954	-45.26595291	-3.757827822
2101806	BENEDITO LEITE	MA	1784.64	-44.56830181	-7.120543452
2101905	BEQUIMAO	MA	790.222	-44.78566592	-2.430937267
2101939	BERNARDO DO MEARIM	MA	247.186	-44.68783724	-4.680138081
2101970	BOA VISTA DO GURUPI	MA	400.35	-46.17891782	-1.762071909
2102002	BOM JARDIM	MA	6588.38	-46.41826673	-3.900403796
2102036	BOM JESUS DAS SELVAS	MA	2676.98	-46.68863505	-4.600799781
2102077	BOM LUGAR	MA	445.171	-45.0209652	-4.346633515
2102101	BREJO	MA	1073.258	-42.82851142	-3.687016481
2102150	BREJO DE AREIA	MA	986.036	-45.65005878	-4.365104272
2102200	BURITI	MA	1475.779	-43.00151233	-3.90046461
2102309	BURITI BRAVO	MA	1582.552	-43.8305078	-5.789168015
2102325	BURITICUPU	MA	2544.857	-46.34241586	-4.493787954
2102358	BURITIRANA	MA	820.968	-47.06181854	-5.518161899
2102374	CACHOEIRA GRANDE	MA	707.236	-43.9309336	-3.120087683
2102408	CAJAPIO	MA	545.244	-44.53982953	-2.888240941
2102507	CAJARI	MA	662.066	-45.05272627	-3.390636306
2102556	CAMPESTRE DO MARANHAO	MA	613.529	-47.26384592	-6.176198372
2102606	CANDIDO MENDES	MA	1634.861	-45.6782048	-1.622294047
2102705	CANTANHEDE	MA	773.01	-44.26269031	-3.621611604
2102754	CAPINZAL DO NORTE	MA	590.267	-44.30624112	-4.682126277
2102804	CAROLINA	MA	6267.675	-47.21124709	-7.37641526
2102903	CARUTAPERA	MA	1260.977	-46.02945915	-1.350247406
2103000	CAXIAS	MA	5201.927	-43.29918744	-4.86640897
2103109	CEDRAL	MA	285.211	-44.59378545	-1.977444286
2103125	CENTRAL DO MARANHAO	MA	319.538	-44.85793307	-2.25487666
2103158	CENTRO DO GUILHERME	MA	1167.848	-46.11700296	-2.428719645
2103174	CENTRO NOVO DO MARANHAO	MA	8401.003	-46.53363376	-3.070709903
2103208	CHAPADINHA	MA	3247.385	-43.45384104	-3.848756057
2103257	CIDELANDIA	MA	1462.809	-47.82978344	-5.057160892
2103307	CODO	MA	4361.606	-43.88600855	-4.607251809
2103406	COELHO NETO	MA	977.079	-43.11193778	-4.248051258
2103505	COLINAS	MA	1978.695	-44.18144063	-6.055721011
2103554	CONCEICAO DO LAGO-ACU	MA	725.664	-44.83852332	-3.797023883
2103604	COROATA	MA	2263.692	-44.14530069	-4.102201114
2103703	CURURUPU	MA	1257.608	-44.78613294	-1.774162872
2103752	DAVINOPOLIS	MA	332.249	-47.3004529	-5.598712784
2103802	DOM PEDRO	MA	358.493	-44.39709685	-5.021280693
2103901	DUQUE BACELAR	MA	317.494	-43.00987291	-4.099139732
2104008	ESPERANTINOPOLIS	MA	452.411	-44.89050217	-4.89906547
2104057	ESTREITO	MA	2720.266	-47.20117355	-6.782434607
2104073	FEIRA NOVA DO MARANHAO	MA	1625.822	-46.62675798	-7.01861359
2104081	FERNANDO FALCAO	MA	5086.589	-45.30617843	-6.17379909
2104099	FORMOSA DA SERRA NEGRA	MA	3690.61	-46.18625737	-6.514205379
2104107	FORTALEZA DOS NOGUEIRAS	MA	1853.406	-46.08192387	-6.941937626
2104206	FORTUNA	MA	834.83	-44.01465625	-5.634281826
2104305	GODOFREDO VIANA	MA	720.129	-45.76591479	-1.376049669
2104404	GONCALVES DIAS	MA	883.588	-44.17200096	-5.152255337
2104503	GOVERNADOR ARCHER	MA	445.856	-44.22150235	-4.999497703
2104552	GOVERNADOR EDISON LOBAO	MA	615.957	-47.32477452	-5.718470365
2104602	GOVERNADOR EUGENIO BARROS	MA	647.989	-44.0956035	-5.366801469
2104628	GOVERNADOR LUIZ ROCHA	MA	401.587	-44.09022451	-5.528300655
2104651	GOVERNADOR NEWTON BELLO	MA	1144.146	-45.92589157	-3.41909922
2104677	GOVERNADOR NUNES FREIRE	MA	1037.13	-45.81821318	-2.061740505
2104701	GRACA ARANHA	MA	271.445	-44.31811971	-5.414802413
2104800	GRAJAU	MA	8861.717	-46.01494475	-5.840227465
2104909	GUIMARAES	MA	478.857	-44.66280979	-2.1464415
2105005	HUMBERTO DE CAMPOS	MA	1714.625	-43.56281095	-2.720995154
2105104	ICATU	MA	1124.445	-43.86300126	-2.653297746
2105153	IGARAPE DO MEIO	MA	368.685	-45.12382918	-3.656465985
2105203	IGARAPE GRANDE	MA	346.218	-44.82623955	-4.592090605
2105302	IMPERATRIZ	MA	1369.039	-47.57523827	-5.339771433
2105351	ITAIPAVA DO GRAJAU	MA	1244.398	-45.67814925	-5.185122972
2105401	ITAPECURU MIRIM	MA	1480.641	-44.27765977	-3.387319008
2105427	ITINGA DO MARANHAO	MA	3583.423	-47.260522	-4.271291343
2105450	JATOBA	MA	591.616	-44.2939963	-5.852250347
2105476	JENIPAPO DOS VIEIRAS	MA	1962.362	-45.5758365	-5.392409661
2105500	JOAO LISBOA	MA	1137.104	-47.12638856	-5.229328444
2105609	JOSELANDIA	MA	703.081	-44.75557917	-5.016048701
2105658	JUNCO DO MARANHAO	MA	568.499	-46.11787541	-1.918482686
2105708	LAGO DA PEDRA	MA	1240.444	-45.20530646	-4.738995271
2105807	LAGO DO JUNCO	MA	328.525	-44.97657031	-4.522553665
2105906	LAGO VERDE	MA	631.455	-44.88205817	-3.989454082
2105922	LAGOA DO MATO	MA	1512.985	-43.49563669	-6.032194451
2105948	LAGO DOS RODRIGUES	MA	220.776	-44.93091813	-4.588604838
2105963	LAGOA GRANDE DO MARANHAO	MA	744.199	-45.40303251	-4.929709854
2105989	LAJEADO NOVO	MA	1063.619	-46.92947537	-6.10348878
2106003	LIMA CAMPOS	MA	321.932	-44.46474224	-4.556896413
2106102	LORETO	MA	3597.231	-45.2198405	-7.22071444
2106201	LUIS DOMINGUES	MA	472.296	-45.89313921	-1.394668642
2106300	MAGALHAES DE ALMEIDA	MA	434.433	-42.18349368	-3.299356689
2106326	MARACACUME	MA	635.758	-45.99395727	-1.9842782
2106359	MARAJA DO SENA	MA	1402.593	-45.628516	-4.705012343
2106375	MARANHAOZINHO	MA	760.947	-45.94690784	-2.412553541
2106409	MATA ROMA	MA	548.548	-43.22736608	-3.625897454
2106508	MATINHA	MA	410.632	-45.00180944	-3.071443797
2106607	MATOES	MA	2108.671	-43.30724733	-5.388663732
2106631	MATOES DO NORTE	MA	794.454	-44.47768892	-3.756648668
2106672	MILAGRES DO MARANHAO	MA	634.818	-42.79490114	-3.49654223
2106706	MIRADOR	MA	8522.351	-44.95100243	-6.453893987
2106755	MIRANDA DO NORTE	MA	341.107	-44.52685155	-3.5314202
2106805	MIRINZAL	MA	686.942	-44.84327106	-2.058694885
2106904	MONCAO	MA	1245.548	-45.32105238	-3.490651135
2107001	MONTES ALTOS	MA	1488.513	-47.04154244	-5.858002405
2107100	MORROS	MA	1712.121	-43.77674058	-2.974056776
2107209	NINA RODRIGUES	MA	570.938	-43.81293692	-3.42882925
2107258	NOVA COLINAS	MA	743.085	-46.26452041	-7.144311474
2107308	NOVA IORQUE	MA	978.34	-44.04004838	-6.749951945
2107357	NOVA OLINDA DO MARANHAO	MA	2452.615	-45.95527653	-2.89604154
2107407	OLHO D'AGUA DAS CUNHAS	MA	695.333	-45.12034869	-4.094632504
2107456	OLINDA NOVA DO MARANHAO	MA	199.879	-45.00885052	-2.975552101
2107506	PACO DO LUMIAR	MA	127.193	-44.12406887	-2.505228634
2107605	PALMEIRANDIA	MA	532.161	-45.02339472	-2.691991364
2107704	PARAIBANO	MA	530.517	-43.92399146	-6.403787064
2107803	PARNARAMA	MA	3245.525	-43.46283517	-5.637852584
2107902	PASSAGEM FRANCA	MA	1358.327	-43.7583729	-6.152673996
2108009	PASTOS BONS	MA	1635.181	-44.18064635	-6.632213823
2108058	PAULINO NEVES	MA	979.482	-42.61093164	-2.854661732
2108108	PAULO RAMOS	MA	1168.609	-45.39435384	-4.521937457
2108207	PEDREIRAS	MA	262.066	-44.58137664	-4.618024469
2108256	PEDRO DO ROSARIO	MA	1753.867	-45.43076054	-2.989010996
2108306	PENALVA	MA	800.916	-45.29779405	-3.25157836
2108405	PERI MIRIM	MA	397.994	-44.89581964	-2.570558316
2108454	PERITORO	MA	824.725	-44.28118203	-4.419844727
2108504	PINDARE-MIRIM	MA	268.285	-45.44015966	-3.693275631
2108603	PINHEIRO	MA	1512.969	-45.12690338	-2.498115047
2108702	PIO XII	MA	545.14	-45.09315766	-3.851529466
2108801	PIRAPEMAS	MA	688.761	-44.17259358	-3.782860886
2108900	POCAO DE PEDRAS	MA	990.415	-44.91183714	-4.786829138
2109007	PORTO FRANCO	MA	1420.51	-47.17994219	-6.368748899
2109056	PORTO RICO DO MARANHAO	MA	244.979	-44.63312811	-1.883853127
2109106	PRESIDENTE DUTRA	MA	771.574	-44.45709336	-5.283075398
2109205	PRESIDENTE JUSCELINO	MA	355.568	-44.07788334	-3.089666196
2109239	PRESIDENTE MEDICI	MA	437.687	-45.7733687	-2.318954728
2109270	PRESIDENTE SARNEY	MA	726.172	-45.36152818	-2.586655814
2109304	PRESIDENTE VARGAS	MA	460.004	-43.95590954	-3.346101711
2109403	PRIMEIRA CRUZ	MA	1337.161	-43.36279571	-2.709182555
2109452	RAPOSA	MA	79.213	-44.08967783	-2.43758607
2109502	RIACHAO	MA	6402.83	-46.65940257	-7.597923568
2109551	RIBAMAR FIQUENE	MA	733.458	-47.31610721	-5.958385363
2109601	ROSARIO	MA	647.998	-44.20187825	-2.956326236
2109700	SAMBAIBA	MA	2476.132	-45.556273	-7.431842017
2109759	SANTA FILOMENA DO MARANHAO	MA	623.213	-44.61850787	-5.518972609
2109809	SANTA HELENA	MA	2191.168	-45.37108399	-2.41895348
2109908	SANTA INES	MA	786.689	-45.43675349	-3.873519147
2110005	SANTA LUZIA	MA	4837.169	-45.93160108	-4.269897679
2110039	SANTA LUZIA DO PARUA	MA	1010.483	-45.772286	-2.539927832
2110104	SANTA QUITERIA DO MARANHAO	MA	1430.33	-42.88003104	-3.345198885
2110203	SANTA RITA	MA	756.797	-44.32871233	-3.159539654
2110237	SANTANA DO MARANHAO	MA	932.03	-42.61470168	-3.197222707
2110278	SANTO AMARO DO MARANHAO	MA	1582.806	-43.18409307	-2.623224888
2110302	SANTO ANTONIO DOS LOPES	MA	770.923	-44.48116127	-4.826407914
2110401	SAO BENEDITO DO RIO PRETO	MA	931.485	-43.61845523	-3.375323813
2110500	SAO BENTO	MA	456.997	-44.9992785	-2.798067646
2110609	SAO BERNARDO	MA	1005.824	-42.40606115	-3.311987387
2110658	SAO DOMINGOS DO AZEITAO	MA	961.249	-44.61736197	-6.833216201
2110708	SAO DOMINGOS DO MARANHAO	MA	1151.978	-44.33655637	-5.638220411
2110807	SAO FELIX DE BALSAS	MA	2032.599	-44.88347638	-7.091898902
2110856	SAO FRANCISCO DO BREJAO	MA	745.357	-47.35371556	-5.158489754
2110906	SAO FRANCISCO DO MARANHAO	MA	2284.217	-43.11391531	-6.20866609
2111003	SAO JOAO BATISTA	MA	649.956	-44.76459995	-3.006026394
2111029	SAO JOAO DO CARU	MA	910.065	-46.37905178	-3.510843461
2111052	SAO JOAO DO PARAISO	MA	2052.328	-46.90043069	-6.463387817
2111078	SAO JOAO DO SOTER	MA	1438.067	-43.76664314	-5.04017606
2111102	SAO JOAO DOS PATOS	MA	1483.255	-43.63807678	-6.559408401
2111201	SAO JOSE DE RIBAMAR	MA	180.363	-44.13052223	-2.574257148
2111250	SAO JOSE DOS BASILIOS	MA	353.72	-44.56835467	-5.039816635
2111300	SAO LUIS	MA	583.063	-44.28073433	-2.633877649
2111409	SAO LUIS GONZAGA DO MARANHAO	MA	909.164	-44.62313712	-4.377375132
2111508	SAO MATEUS DO MARANHAO	MA	800.045	-44.52765929	-3.990212604
2111532	SAO PEDRO DA AGUA BRANCA	MA	720.461	-48.36897952	-5.133523685
2111573	SAO PEDRO DOS CRENTES	MA	979.915	-46.70740905	-6.819536978
2111607	SAO RAIMUNDO DAS MANGABEIRAS	MA	3524.501	-45.69094108	-7.013853395
2111631	SAO RAIMUNDO DO DOCA BEZERRA	MA	419.55	-45.14617299	-5.089682001
2111672	SAO ROBERTO	MA	226.811	-45.03474632	-5.018790007
2111706	SAO VICENTE FERRER	MA	393.928	-44.9415414	-2.877207909
2111722	SATUBINHA	MA	441.811	-45.25921972	-3.938627664
2111748	SENADOR ALEXANDRE COSTA	MA	426.437	-43.98464897	-5.261045587
2111763	SENADOR LA ROCQUE	MA	738.187	-47.14435633	-5.388541344
2111789	SERRANO DO MARANHAO	MA	1165.318	-45.0173278	-1.873324679
2111805	SITIO NOVO	MA	3114.683	-46.5955737	-6.22786717
2111904	SUCUPIRA DO NORTE	MA	1074.435	-44.3390035	-6.509858655
2111953	SUCUPIRA DO RIACHAO	MA	862.226	-43.48520095	-6.406772901
2112001	TASSO FRAGOSO	MA	4369.159	-45.88629736	-8.332008844
2112100	TIMBIRAS	MA	1486.584	-43.81348781	-4.15303821
2112209	TIMON	MA	1763.22	-42.98107445	-5.18559087
2112233	TRIZIDELA DO VALE	MA	291.61	-44.68177809	-4.539301317
2112274	TUFILANDIA	MA	270.934	-45.58129055	-3.758068812
2112308	TUNTUM	MA	3369.121	-44.73062416	-5.610438958
2112407	TURIACU	MA	2622.281	-45.46314475	-1.76565289
2112456	TURILANDIA	MA	1507.622	-45.43758538	-2.158973291
2112506	TUTOIA	MA	1566.08	-42.39062469	-2.923131203
2112605	URBANO SANTOS	MA	1707.621	-43.28095447	-3.260248263
2112704	VARGEM GRANDE	MA	1958.702	-43.85380638	-3.710872947
2112803	VIANA	MA	1166.745	-45.00250263	-3.156304546
2112852	VILA NOVA DOS MARTIRIOS	MA	1190.008	-48.08049554	-5.074800002
2112902	VITORIA DO MEARIM	MA	716.719	-44.92214018	-3.56809127
2113009	VITORINO FREIRE	MA	1193.385	-45.31249947	-4.243725923
2114007	ZE DOCA	MA	2140.109	-45.91261343	-3.259881634
2200053	ACAUA	PI	1280.838	-41.00167432	-8.305962585
2200103	AGRICOLANDIA	PI	112.392	-42.68237225	-5.768187456
2200202	AGUA BRANCA	PI	96.843	-42.62811981	-5.91407507
2200251	ALAGOINHA DO PIAUI	PI	535.89	-40.91974302	-6.929342656
2200277	ALEGRETE DO PIAUI	PI	243.732	-40.79750336	-7.200515436
2200301	ALTO LONGA	PI	1743.331	-42.15469615	-5.379440992
2200400	ALTOS	PI	957.232	-42.4697151	-5.01480329
2200459	ALVORADA DO GURGUEIA	PI	2131.506	-43.96836814	-8.456000203
2200509	AMARANTE	PI	1152.127	-42.78783078	-6.370339525
2200608	ANGICAL DO PIAUI	PI	222.008	-42.75039024	-6.106947396
2200707	ANISIO DE ABREU	PI	337.877	-43.04196179	-9.214106266
2200806	ANTONIO ALMEIDA	PI	644.8	-44.20270626	-7.219380108
2200905	AROAZES	PI	821.212	-41.83029193	-6.124476324
2200954	AROEIRAS DO ITAIM	PI	316.235	-41.53429857	-7.250345007
2201002	ARRAIAL	PI	682.727	-42.52031341	-6.618082629
2201051	ASSUNCAO DO PIAUI	PI	1690.703	-41.06877858	-5.879973772
2201101	AVELINO LOPES	PI	1220.371	-43.94236422	-10.17970146
2201150	BAIXA GRANDE DO RIBEIRO	PI	7808.915	-45.16098042	-8.505752772
2201176	BARRA D'ALCANTARA	PI	263.943	-42.10650749	-6.529597646
2201200	BARRAS	PI	1722.507	-42.36806464	-4.189928756
2201309	BARREIRAS DO PIAUI	PI	2168.713	-45.71040798	-10.0034641
2201408	BARRO DURO	PI	159.436	-42.50275696	-5.801867037
2201507	BATALHA	PI	1589.01	-42.05787049	-4.017580942
2201556	BELA VISTA DO PIAUI	PI	499.092	-41.85571344	-7.996149953
2201572	BELEM DO PIAUI	PI	243.234	-40.98241504	-7.389985185
2201606	BENEDITINOS	PI	937.098	-42.39992877	-5.499403971
2201705	BERTOLINIA	PI	1216.116	-43.87721084	-7.744980155
2201739	BETANIA DO PIAUI	PI	579.576	-40.75119718	-8.113511891
2201770	BOA HORA	PI	336.954	-42.10595357	-4.354201933
2201804	BOCAINA	PI	261.651	-41.30419714	-6.905988934
2201903	BOM JESUS	PI	5471.024	-44.54020032	-9.245738488
2201919	BOM PRINCIPIO DO PIAUI	PI	523.142	-41.63063121	-3.157407487
2201929	BONFIM DO PIAUI	PI	289.149	-42.87580858	-9.171356768
2201945	BOQUEIRAO DO PIAUI	PI	269.786	-42.11151074	-4.54018388
2201960	BRASILEIRA	PI	880.836	-41.63662125	-4.12082909
2201988	BREJO DO PIAUI	PI	2267.327	-42.79094865	-8.382423536
2202000	BURITI DOS LOPES	PI	690.54	-41.80418037	-3.239248596
2202026	BURITI DOS MONTES	PI	2437.326	-41.19988066	-5.162304316
2202059	CABECEIRAS DO PIAUI	PI	608.747	-42.33367937	-4.432025953
2202075	CAJAZEIRAS DO PIAUI	PI	514.106	-42.45931131	-6.781858415
2202083	CAJUEIRO DA PRAIA	PI	271.165	-41.36160272	-2.992705447
2202091	CALDEIRAO GRANDE DO PIAUI	PI	467.083	-40.62280792	-7.307999159
2202109	CAMPINAS DO PIAUI	PI	783.842	-41.8713729	-7.656540629
2202117	CAMPO ALEGRE DO FIDALGO	PI	657.796	-41.8214761	-8.282815196
2202133	CAMPO GRANDE DO PIAUI	PI	311.682	-41.06532432	-7.183177226
2202174	CAMPO LARGO DO PIAUI	PI	478.078	-42.54604747	-3.881033612
2202208	CAMPO MAIOR	PI	1680.861	-42.14499906	-4.876998623
2202251	CANAVIEIRA	PI	2165.277	-43.55861145	-7.557716274
2202307	CANTO DO BURITI	PI	4325.643	-43.33760851	-8.342574632
2202406	CAPITAO DE CAMPOS	PI	571.658	-41.90105227	-4.522732671
2202455	CAPITAO GERVASIO OLIVEIRA	PI	1132.995	-41.90124156	-8.529253482
2202505	CARACOL	PI	1610.959	-43.34672267	-9.089088177
2202539	CARAUBAS DO PIAUI	PI	471.217	-41.82428411	-3.564811901
2202554	CARIDADE DO PIAUI	PI	498.793	-40.95583766	-7.703613686
2202604	CASTELO DO PIAUI	PI	2378.847	-41.56700403	-5.326581093
2202653	CAXINGO	PI	491.093	-41.85058192	-3.391899952
2202703	COCAL	PI	1294.133	-41.54230193	-3.453676346
2202711	COCAL DE TELHA	PI	310.291	-41.95763987	-4.616824198
2202729	COCAL DOS ALVES	PI	324.856	-41.42083938	-3.630339814
2202737	COIVARAS	PI	484.46	-42.28426419	-5.099885754
2202752	COLONIA DO GURGUEIA	PI	429.591	-43.69623287	-8.18133709
2202778	COLONIA DO PIAUI	PI	950.193	-42.18700788	-7.29385418
2202802	CONCEICAO DO CANINDE	PI	824.729	-41.58089243	-7.914562122
2202851	CORONEL JOSE DIAS	PI	1926.103	-42.33423505	-8.897320946
2202901	CORRENTE	PI	3048.747	-45.13966823	-10.39161106
2203008	CRISTALANDIA DO PIAUI	PI	1202.896	-45.11363547	-10.74188563
2203107	CRISTINO CASTRO	PI	1845.698	-43.9614969	-8.782192311
2203206	CURIMATA	PI	2344.949	-44.30649503	-9.940693726
2203230	CURRAIS	PI	3156.657	-44.67331238	-8.822489923
2203255	CURRALINHOS	PI	345.811	-42.84669062	-5.616094175
2203271	CURRAL NOVO DO PIAUI	PI	755.251	-40.77092781	-7.887709844
2203305	DEMERVAL LOBAO	PI	216.807	-42.67164862	-5.339293241
2203354	DIRCEU ARCOVERDE	PI	1005.571	-42.46012189	-9.329754725
2203404	DOM EXPEDITO LOPES	PI	218.808	-41.69826896	-6.960050021
2203420	DOMINGOS MOURAO	PI	848.705	-41.30989673	-4.255217732
2203453	DOM INOCENCIO	PI	3871.824	-41.92249985	-8.917867974
2203503	ELESBAO VELOSO	PI	1383.976	-42.19348797	-6.184844563
2203602	ELISEU MARTINS	PI	1097.79	-43.65934138	-7.970227532
2203701	ESPERANTINA	PI	908.748	-42.18968434	-3.823374492
